name;cmp;rne;specialties;locations;photo;slug;profile_url
Perez Hurtado Jonathan Grover;62382;;Anestesiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/70173264_97a51f2ba8.png;perez-hurtado-jonathan-grover;https://auna.org/pe/staff-medico/perez-hurtado-jonathan-grover
Pinto Paz Cecilia Nancy;70314;;Medicina pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/46409781_5032c957b9.png;pinto-paz-cecilia-nancy;https://auna.org/pe/staff-medico/pinto-paz-cecilia-nancy
Cantella Suito Raul Alejandro;32343;;Radiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09339318_ab47965582.png;cantella-suito-raul-alejandro;https://auna.org/pe/staff-medico/cantella-suito-raul-alejandro
Infante Mulatillo Astrid;79223;;Anestesiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/46686968_210fbd522b.png;infante-mulatillo-astrid;https://auna.org/pe/staff-medico/infante-mulatillo-astrid
Padilla Reyes Marcos Rodrigo;61107;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/44592514_bd46d749ac.png;padilla-reyes-marcos-rodrigo;https://auna.org/pe/staff-medico/padilla-reyes-marcos-rodrigo
Aliaga Tinoco Alexei Rubén;51114;;Servicio de emergencia;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40276110_9a76737e74.png;aliaga-tinoco-alexei-ruben;https://auna.org/pe/staff-medico/aliaga-tinoco-alexei-ruben
Alvarez Novoa Alejandro Mario;039848;;Pediatría;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/07752168_cf1e7661eb.jpeg;alvarez-novoa-alejandro-mario;https://auna.org/pe/staff-medico/alvarez-novoa-alejandro-mario
Martinez Selis Carmen Del Rosario;53915;;Servicio de emergencia;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/43997148_dfa0286dfd.png;martinez-selis-carmen-del-rosario;https://auna.org/pe/staff-medico/martinez-selis-carmen-del-rosario
Cabellos Sánchez Gladis Emperatriz;2395;;Psicología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08511549_d4da6bd20c.png;cabellos-sanchez-gladis-emperatriz;https://auna.org/pe/staff-medico/cabellos-sanchez-gladis-emperatriz
Egues Nicoletti Vanessa Emperatriz Carmen Elisa;5181;;Psicología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09753871_a177085bee.png;egues-nicoletti-vanessa-emperatriz-carmen-elisa;https://auna.org/pe/staff-medico/egues-nicoletti-vanessa-emperatriz-carmen-elisa
Giacchetti Vega Monica Alessandra;5945;;Nutrición;Clínica Delgado Auna;;giacchetti-vega-monica-alessandra;https://auna.org/pe/staff-medico/giacchetti-vega-monica-alessandra
López Lema Fiorella Beatriz;2164;;Nutrición;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/10553568_df65b92da6.png;lopez-lema-fiorella-beatriz;https://auna.org/pe/staff-medico/lopez-lema-fiorella-beatriz
Pazzaglia Olivares Patricia Isabel;2947;;Psicología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09997373_858f365bdd.png;pazzaglia-olivares-patricia-isabel;https://auna.org/pe/staff-medico/pazzaglia-olivares-patricia-isabel
Wissar Danovaro Andrea;5144;;Nutrición;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/44671464_60953b8057.png;wissar-danovaro-andrea;https://auna.org/pe/staff-medico/wissar-danovaro-andrea
Schaaf Gandolfo Adelaida Maria Enriqueta;10546;;Psicología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09339933_d44e3415f1.png;schaaf-gandolfo-adelaida-maria-enriqueta;https://auna.org/pe/staff-medico/schaaf-gandolfo-adelaida-maria-enriqueta
Colque Urdanivia Fredy Hector;10784;;Psicología;Clínica Delgado Auna, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/10271243_a80fb278c8.png;colque-urdanivia-fredy-hector;https://auna.org/pe/staff-medico/colque-urdanivia-fredy-hector
Calle Dorregaray Ursula;5657;;Psicología;Auna - Centro de Bienestar, Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/07878663_544db441a8.png;calle-dorregaray-ursula;https://auna.org/pe/staff-medico/calle-dorregaray-ursula
Correa Trujillo Sophia Etelvina;048281;;Psicología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/48431253_6257362a3b.jpg;correa-trujillo-sophia-etelvina;https://auna.org/pe/staff-medico/correa-trujillo-sophia-etelvina
Sologuren Chavez Lorena Veronica;006598;;Psicología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/09877175_d3c1fdfc9f.jpg;sologuren-chavez-lorena-veronica;https://auna.org/pe/staff-medico/sologuren-chavez-lorena-veronica
Salinas Dañobeytia Jorge Luis;7478;;Nutrición;Clínica Delgado Auna;;salinas-danobeytia-jorge-luis;https://auna.org/pe/staff-medico/salinas-danobeytia-jorge-luis
Fernandez Vertiz Eduardo Ivan;36533;;Hematología;Clínica Delgado Auna;;fernandez-vertiz-eduardo-ivan;https://auna.org/pe/staff-medico/fernandez-vertiz-eduardo-ivan
Lopez Sánchez Eliana Mercedes;60637;;Cirugía plástica y reconstructiva;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/44255214_f19f6a7187.jpg;lopez-sanchez-eliana-mercedes;https://auna.org/pe/staff-medico/lopez-sanchez-eliana-mercedes
Alejo Alarcón Angel Alfredo Ansberto;76572;;Anestesiología;Clínica Delgado Auna, Auna Guardia Civil - Clínica;;alejo-alarcon-angel-alfredo-ansberto;https://auna.org/pe/staff-medico/alejo-alarcon-angel-alfredo-ansberto
Mormontoy Rivero Rosa Matilde;043710;;Anestesiología;Clínica Delgado Auna, Auna Guardia Civil - Clínica;;mormontoy-rivero-rosa-matilde;https://auna.org/pe/staff-medico/mormontoy-rivero-rosa-matilde
Escalante Cateriano Javier Rafael;55063;;Cirugía pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/96437045_abd5e744ed.jpg;escalante-cateriano-javier-rafael;https://auna.org/pe/staff-medico/escalante-cateriano-javier-rafael
Gonzales Pizarro Nathalie Leonela;75548;;Cirugía plástica y reconstructiva;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/46380800_b080685394.jpg;gonzales-pizarro-nathalie-leonela;https://auna.org/pe/staff-medico/gonzales-pizarro-nathalie-leonela
Ludeña Muñoz Juan Rafael;40582;;Cirugía plástica y reconstructiva;Clínica Delgado Auna, Clínicas Oncosalud;;ludena-munoz-juan-rafael;https://auna.org/pe/staff-medico/ludena-munoz-juan-rafael
Sandoval Huarcaya Jenny Isabel;060711;;Cirugía torácica y cardiovascular;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/44369057_c11b848801.jpg;sandoval-huarcaya-jenny-isabel;https://auna.org/pe/staff-medico/sandoval-huarcaya-jenny-isabel
Ramos Isidro Rossi Eldhy;070289;;Cirugía torácica y cardiovascular;Clínica Delgado Auna, Auna Guardia Civil - Clínica;;ramos-isidro-rossi-eldhy;https://auna.org/pe/staff-medico/ramos-isidro-rossi-eldhy
Malatesta Vela Nadia Felicita;075033;;Medicina física y rehabilitación;Clínica Delgado Auna, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;malatesta-vela-nadia-felicita;https://auna.org/pe/staff-medico/malatesta-vela-nadia-felicita
Loayza Fernandez Katherine Guisela;62276;;Pediatría;Clínica Delgado Auna;;loayza-fernandez-katherine-guisela;https://auna.org/pe/staff-medico/loayza-fernandez-katherine-guisela
Zapata Tasayco Ysabel;62268;;Medicina pediátrica;Auna Guardia Civil - Clínica, Clínica Delgado Auna;;zapata-tasayco-ysabel;https://auna.org/pe/staff-medico/zapata-tasayco-ysabel
Basilio Flores Juan Erasmo;072316;;Neurocirugía;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/71250836_c09f70d3b2.jpg;basilio-flores-juan-erasmo;https://auna.org/pe/staff-medico/basilio-flores-juan-erasmo
Malaver Sandoval Daniel Christofer;069239;;Oftalmología;Auna Guardia Civil - Clínica, Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/45747098_dabf18f25f.jpg;malaver-sandoval-daniel-christofer;https://auna.org/pe/staff-medico/malaver-sandoval-daniel-christofer
Bermudez Maldonado Ivan Roger;37831;;Oftalmología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/15736900_4bd2791f8d.jpg;bermudez-maldonado-ivan-roger;https://auna.org/pe/staff-medico/bermudez-maldonado-ivan-roger
Angulo Sánchez Yudiana Lise;87606;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/02307024_a955ad8f86.jpg;angulo-sanchez-yudiana-lise;https://auna.org/pe/staff-medico/angulo-sanchez-yudiana-lise
Urdanivia Martos Javier Arquimedes;59348;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43085293_3de62709f9.jpg;urdanivia-martos-javier-arquimedes;https://auna.org/pe/staff-medico/urdanivia-martos-javier-arquimedes
Velazco Alvarado Kelin;049004;;Reumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/42109485_2c23403d9e.jpg;velazco-alvarado-kelin;https://auna.org/pe/staff-medico/velazco-alvarado-kelin
Idrogo Alfaro Samuel Israel;73961;;Servicio de emergencia;Clínica Delgado Auna, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/46332208_742758b801.jpg;idrogo-alfaro-samuel-israel;https://auna.org/pe/staff-medico/idrogo-alfaro-samuel-israel
Sánchez Sánchez Alex Antonio;32026;;Servicio de emergencia;Clínica Delgado Auna;;sanchez-sanchez-alex-antonio;https://auna.org/pe/staff-medico/sanchez-sanchez-alex-antonio
Cachicatari Beltran Angela Valeria;044803;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40925890_8f0b1f392a.jpg;cachicatari-beltran-angela-valeria;https://auna.org/pe/staff-medico/cachicatari-beltran-angela-valeria
Elias Estrada Jose Carlos;43164;;Ginecología y obstetricia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/10792289_9cc86e6dc6.jpg;elias-estrada-jose-carlos;https://auna.org/pe/staff-medico/elias-estrada-jose-carlos
Manrique Hurtado Helard Andres;30627;;Endocrinología;Clínica Delgado Auna;;manrique-hurtado-helard-andres;https://auna.org/pe/staff-medico/manrique-hurtado-helard-andres
La Torre Ortiz Marco Antonio;27664;;Cardiología pediátrica;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/09072912_e9617131b8.jpg;la-torre-ortiz-marco-antonio;https://auna.org/pe/staff-medico/la-torre-ortiz-marco-antonio
Medina Palomino Felix Alvaro;20369;;Cardiología;Clínica Delgado Auna;;medina-palomino-felix-alvaro;https://auna.org/pe/staff-medico/medina-palomino-felix-alvaro
Rivera Buendia Raul;34632;;Cardiología;Clínica Delgado Auna;;rivera-buendia-raul;https://auna.org/pe/staff-medico/rivera-buendia-raul
Santillana Lozano Sergio Gonzalo;61532;;Cirugía de cabeza y cuello;Auna Guardia Civil - Clínica, Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/44286651_8dd6a97ccd.jpg;santillana-lozano-sergio-gonzalo;https://auna.org/pe/staff-medico/santillana-lozano-sergio-gonzalo
Alvitres Oré Karen Pamela;61625;;Cardiología pediátrica;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/43923939_f673bac6aa.jpg;alvitres-ore-karen-pamela;https://auna.org/pe/staff-medico/alvitres-ore-karen-pamela
Cueva Parra Angel David;70505;;Cardiología;Clínica Delgado Auna;;cueva-parra-angel-david;https://auna.org/pe/staff-medico/cueva-parra-angel-david
Urquiaga Calderon Juan Antonio;32800;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/25705280_7a5a857f1c.jpg;urquiaga-calderon-juan-antonio;https://auna.org/pe/staff-medico/urquiaga-calderon-juan-antonio
Arboleda Torres Miguel Angel Gustavo;22903;;Cirugía torácica y cardiovascular;Clínica Delgado Auna;;arboleda-torres-miguel-angel-gustavo;https://auna.org/pe/staff-medico/arboleda-torres-miguel-angel-gustavo
Diaz Llanos Emily Karen;72439;;Pediatría;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/46231106_724c27c371.jpg;diaz-llanos-emily-karen;https://auna.org/pe/staff-medico/diaz-llanos-emily-karen
Reyes Cruzado Omar;58976;;Medicina pediátrica;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/44885522_6ef35001a6.jpg;reyes-cruzado-omar;https://auna.org/pe/staff-medico/reyes-cruzado-omar
Portocarrero Arredondo Laura Milagros;51348;;Pediatría;Auna Bellavista - Clínica;;portocarrero-arredondo-laura-milagros;https://auna.org/pe/staff-medico/portocarrero-arredondo-laura-milagros
Amaya Sanchez Haidee Pierina;79884;;Pediatría;Auna Bellavista - Clínica;;amaya-sanchez-haidee-pierina;https://auna.org/pe/staff-medico/amaya-sanchez-haidee-pierina
Seas Ramos Carlos Rafael;19691;;Infectología;Clínicas Oncosalud;;seas-ramos-carlos-rafael;https://auna.org/pe/staff-medico/seas-ramos-carlos-rafael
Ancajima Lescano Liliana Esther;50523;;Endocrinología;Auna Guardia Civil - Clínica, Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/41975727_4eb77c0bf0.jpg;ancajima-lescano-liliana-esther;https://auna.org/pe/staff-medico/ancajima-lescano-liliana-esther
Apagueño Ruiz Consuelo De Jesus;56025;;Dermatología pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/42773872_cb91d7ddef.jpg;apagueno-ruiz-consuelo-de-jesus;https://auna.org/pe/staff-medico/apagueno-ruiz-consuelo-de-jesus
Frisancho Berrios Carmen Joely;58493;;Cardiología pediátrica;Clínica Delgado Auna;;frisancho-berrios-carmen-joely;https://auna.org/pe/staff-medico/frisancho-berrios-carmen-joely
Martinez Peralta Melissa Maricela;59528;;Endocrinología pediátrica;Clínica Delgado Auna;;martinez-peralta-melissa-maricela;https://auna.org/pe/staff-medico/martinez-peralta-melissa-maricela
Rodríguez Rios Humberto Elías;64756;;Ginecología y obstetricia;Clínica Delgado Auna, Auna Guardia Civil - Clínica;;rodriguez-rios-humberto-elias;https://auna.org/pe/staff-medico/rodriguez-rios-humberto-elias
Perez Rodriguez Diana Vanessa;58997;;Pediatría;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43807186_87f594df21.jpg;perez-rodriguez-diana-vanessa;https://auna.org/pe/staff-medico/perez-rodriguez-diana-vanessa
Carranza Torres Yessica;078859;;Cirugía plástica;Clínica Delgado Auna, Auna Bellavista - Clínica, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/70046878_dc406479a0.jpg;carranza-torres-yessica;https://auna.org/pe/staff-medico/carranza-torres-yessica
Arroyo Rivera Khety Karen;014973;;Odontología;Clínica Delgado Auna;;arroyo-rivera-khety-karen;https://auna.org/pe/staff-medico/arroyo-rivera-khety-karen
Camere Colarossi Andrea Paola;23778;;Cirujano dentista;Clínica Delgado Auna, Auna - Centro de Bienestar;;camere-colarossi-andrea-paola;https://auna.org/pe/staff-medico/camere-colarossi-andrea-paola
Curto Manrique Jeniffer;22497;;Odontología;Auna - Centro de Bienestar, Clínica Delgado Auna;;curto-manrique-jeniffer;https://auna.org/pe/staff-medico/curto-manrique-jeniffer
Meza Moran Juan Carlos;21480;;Odontología;Clínica Delgado Auna, Clínicas Oncosalud;;meza-moran-juan-carlos;https://auna.org/pe/staff-medico/meza-moran-juan-carlos
Ganoza Caballero Eva Beatriz;23950;;Cirujano dentista;Clínica Delgado Auna, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/42146458_9418c806a1.jpg;ganoza-caballero-eva-beatriz;https://auna.org/pe/staff-medico/ganoza-caballero-eva-beatriz
Molero Osorio Mariela;33199;;Psicología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/31176523_63552fb5d4.png;molero-osorio-mariela;https://auna.org/pe/staff-medico/molero-osorio-mariela
Sánchez Wagner Marianela Olga;8634;;Psicología;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.amazonaws.com/29722981_1466697311.png;sanchez-wagner-marianela-olga;https://auna.org/pe/staff-medico/sanchez-wagner-marianela-olga
Fiori Chincaro Gustavo Adolfo;5169;;Odontología;Clínica Delgado Auna, Auna - Centro de Bienestar;;fiori-chincaro-gustavo-adolfo;https://auna.org/pe/staff-medico/fiori-chincaro-gustavo-adolfo
Carazas Baca De Pezoa Patricia;57103;;Medicina familiar y comunitaria;Auna - Centro de Bienestar;;carazas-baca-de-pezoa-patricia;https://auna.org/pe/staff-medico/carazas-baca-de-pezoa-patricia
Cobian Lezama Carla Leslie;73595;;Oncología médica;Auna - Centro de Bienestar;;cobian-lezama-carla-leslie;https://auna.org/pe/staff-medico/cobian-lezama-carla-leslie
Escalante Gomez Miguel Alfredo;83274;;Preventivos oncológicos;Auna - Centro de Bienestar;;escalante-gomez-miguel-alfredo;https://auna.org/pe/staff-medico/escalante-gomez-miguel-alfredo
Mora Alferez Anali Pamela;48005;;Genética;Clínicas Oncosalud, Auna - Centro de Bienestar;;mora-alferez-anali-pamela;https://auna.org/pe/staff-medico/mora-alferez-anali-pamela
Incacari Condori Bertha Victoria;043228;;Ginecología oncológica;Auna - Centro de Bienestar;;incacari-condori-bertha-victoria;https://auna.org/pe/staff-medico/incacari-condori-bertha-victoria
Nuñez Asmat   Patricia Evagelina;39075;;Preventivos oncológicos;Auna - Centro de Bienestar;;nunez-asmat---patricia-evagelina;https://auna.org/pe/staff-medico/nunez-asmat---patricia-evagelina
Payano Jimenez Susan Katherine;057057;;Cirugía oncológica;Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/43132178_360686b288.jpg;payano-jimenez-susan-katherine;https://auna.org/pe/staff-medico/payano-jimenez-susan-katherine
Polo Galarreta Nelly Laura;066495;;Oncología médica;Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/43260571_6e26f55851.jpg;polo-galarreta-nelly-laura;https://auna.org/pe/staff-medico/polo-galarreta-nelly-laura
Redhead  Andrade Cinthia Pamela;68298;;Cirugía oncológica;Auna - Centro de Bienestar;;redhead--andrade-cinthia-pamela;https://auna.org/pe/staff-medico/redhead--andrade-cinthia-pamela
Ruiz Morales Sandra Shirley;48165;;Oncología médica;Auna - Centro de Bienestar;;ruiz-morales-sandra-shirley;https://auna.org/pe/staff-medico/ruiz-morales-sandra-shirley
Sarria Marmolejo Miguel Eduardo;47845;;Médico general;Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/40446618_7bb5df7fb5.jpg;sarria-marmolejo-miguel-eduardo;https://auna.org/pe/staff-medico/sarria-marmolejo-miguel-eduardo
